GX,GY,GZ,AX,AY,AZ,MX,MY,MZ,TS
-186.47766,-406.662,245.9259,-1.6323242,0.41381836,0.69384766,0.07873535,0.10107422,0.23547363,87
-172.42432,-387.05444,262.9547,-1.576416,0.43896484,0.66259766,0.07324219,0.12670898,0.26000977,88
-165.92407,-362.13684,254.18091,-1.4650879,0.45776367,0.61206055,0.07324219,0.12670898,0.26000977,89
-171.47827,-345.5963,242.63,-1.3203125,0.4501953,0.5263672,0.07324219,0.14538574,0.27905273,90
-187.72888,-339.99634,224.24316,-1.1833496,0.41748047,0.47875977,0.059692383,0.14538574,0.27905273,91
-192.06238,-337.14294,206.06995,-1.0546875,0.36254883,0.47314453,0.059692383,0.14538574,0.27905273,92
-214.01978,-350.46387,184.41772,-0.94555664,0.30859375,0.45239258,0.0435791,0.16479492,0.29370117,93
-241.65344,-366.13464,152.58789,-0.88134766,0.25170898,0.41186523,0.0435791,0.16479492,0.29370117,94
-272.583,-376.1444,137.75635,-0.84350586,0.20043945,0.38110352,0.029296875,0.18640137,0.3050537,95
-294.8761,-377.9602,132.2937,-0.8383789,0.16381836,0.3635254,0.029296875,0.18640137,0.3050537,96
-297.89734,-367.8894,125.41199,-0.8557129,0.12841797,0.37060547,0.029296875,0.18640137,0.3050537,97
-290.7257,-350.83008,130.90515,-0.8625488,0.10083008,0.37231445,0.018676758,0.20288086,0.30981445,98
-294.8761,-344.48242,125.47302,-0.8232422,0.06542969,0.3623047,0.018676758,0.20288086,0.30981445,99
-298.6145,-337.14294,117.53845,-0.78564453,0.01586914,0.36547852,0.018676758,0.20288086,0.30981445,100
-304.6112,-328.36914,111.55701,-0.74609375,-0.030273438,0.38500977,0.0018310547,0.2241211,0.31311035,101
-308.67004,-325.36316,104.156494,-0.70336914,-0.09692383,0.40893555,0.0018310547,0.2241211,0.31311035,102
-316.71143,-332.4585,88.48572,-0.64331055,-0.16601562,0.42651367,-0.022705078,0.23803711,0.31018066,103
-340.24048,-342.49878,68.20679,-0.59814453,-0.21875,0.44482422,-0.022705078,0.23803711,0.31018066,104
-362.4878,-354.98047,55.664062,-0.54003906,-0.265625,0.4621582,-0.022705078,0.23803711,0.31018066,105
-376.77002,-365.17334,36.453247,-0.46240234,-0.29467773,0.47802734,-0.03552246,0.2545166,0.29882812,106
-383.16345,-364.7461,8.148193,-0.38134766,-0.31323242,0.48535156,-0.03552246,0.2545166,0.29882812,107
-378.5553,-358.03223,-15.838623,-0.3161621,-0.32983398,0.49194336,-0.0435791,0.27722168,0.2911377,108
-374.25232,-335.64758,-36.972046,-0.28173828,-0.31201172,0.48095703,-0.0435791,0.27722168,0.2911377,109
-385.4828,-310.21118,-34.606934,-0.29541016,-0.28125,0.4645996,-0.0435791,0.27722168,0.2911377,110
-404.47998,-282.25708,1.4190674,-0.37402344,-0.29101562,0.50805664,-0.051635742,0.2841797,0.27392578,111
-428.78723,-269.37866,50.88806,-0.39990234,-0.4074707,0.6057129,-0.051635742,0.2841797,0.27392578,112
-451.03455,-288.45215,72.21985,-0.35058594,-0.62597656,0.69677734,-0.06665039,0.29736328,0.2581787,113
-473.72437,-318.43567,70.44983,-0.22241211,-0.86328125,0.7709961,-0.06665039,0.29736328,0.2581787,114
-487.64038,-350.03662,36.66687,-0.07885742,-1.1049805,0.8339844,-0.06665039,0.29736328,0.2581787,115
-480.42297,-371.58203,-6.2408447,0.052734375,-1.3276367,0.89331055,-0.06738281,0.31750488,0.22961426,116
-440.96375,-362.09106,-54.870605,0.15405273,-1.4755859,0.89941406,-0.06738281,0.31750488,0.22961426,117
-397.20154,-331.43616,-117.79785,0.19750977,-1.5397949,0.8671875,-0.06921387,0.3248291,0.20874023,118
-315.3839,-277.34375,-137.146,0.15234375,-1.5515137,0.8388672,-0.06921387,0.3248291,0.20874023,119
-223.87695,-210.83069,-143.219,0.078125,-1.5380859,0.8144531,-0.06921387,0.3248291,0.20874023,120
-153.97644,-142.12036,-142.25769,-0.025390625,-1.5070801,0.7788086,-0.06518555,0.32263184,0.19152832,121
-97.25952,-92.49878,-123.38257,-0.12866211,-1.4851074,0.7236328,-0.06518555,0.32263184,0.19152832,122
-65.704346,-70.19043,-107.543945,-0.19726562,-1.4760742,0.6472168,-0.07067871,0.3112793,0.18347168,123
-58.135986,-59.9823,-89.401245,-0.24389648,-1.4785156,0.5810547,-0.07067871,0.3112793,0.18347168,124
-56.030273,-62.22534,-73.47107,-0.25585938,-1.4938965,0.49291992,-0.07067871,0.3112793,0.18347168,125
-81.451416,-80.841064,-72.99805,-0.23657227,-1.5283203,0.42504883,-0.07104492,0.3043213,0.18603516,126
-95.68787,-92.84973,-74.035645,-0.24560547,-1.5576172,0.3815918,-0.07104492,0.3043213,0.18603516,127
-100.18921,-97.32056,-38.360596,-0.3076172,-1.5708008,0.34814453,-0.06774902,0.30285645,0.18310547,128
-89.18762,-93.38379,-5.996704,-0.38232422,-1.5544434,0.3251953,-0.06774902,0.30285645,0.18310547,129
-85.128784,-89.59961,26.59607,-0.42138672,-1.5463867,0.29907227,-0.06774902,0.30285645,0.18310547,130
-70.80078,-92.7887,45.944214,-0.43139648,-1.5578613,0.27539062,-0.06335449,0.3050537,0.17944336,131
-56.152344,-88.04321,55.57251,-0.41967773,-1.6057129,0.28442383,-0.06335449,0.3050537,0.17944336,132
-46.966553,-75.33264,67.67273,-0.40161133,-1.6682129,0.3269043,-0.0670166,0.31274414,0.1772461,133
-13.320923,-69.51904,77.27051,-0.34936523,-1.760498,0.39697266,-0.0670166,0.31274414,0.1772461,134
31.49414,-56.18286,68.63403,-0.2529297,-1.8383789,0.41992188,-0.0670166,0.31274414,0.1772461,135
54.1687,-54.016113,74.783325,-0.20166016,-1.8554688,0.42993164,-0.07067871,0.3112793,0.1776123,136
96.81702,-43.35022,91.96472,-0.2487793,-1.8371582,0.47045898,-0.07067871,0.3112793,0.1776123,137
133.19397,-30.014038,96.450806,-0.17382812,-1.8205566,0.48999023,-0.07067871,0.31860352,0.1842041,138
168.07556,-11.749268,100.05188,-0.1706543,-1.7841797,0.49536133,-0.07141113,0.31860352,0.1842041,139
205.1239,17.532349,116.68396,-0.19580078,-1.7312012,0.48291016,-0.07141113,0.31860352,0.1842041,140
235.19897,45.76111,132.61414,-0.23608398,-1.6708984,0.47924805,-0.07727051,0.3182373,0.1940918,141
270.93506,79.330444,142.56287,-0.26049805,-1.605957,0.47802734,-0.07727051,0.3182373,0.1940918,142
296.38672,98.38867,139.00757,-0.25952148,-1.5529785,0.47387695,-0.07727051,0.31677246,0.2109375,143
315.9027,106.536865,126.35803,-0.25634766,-1.4921875,0.4638672,-0.08935547,0.31677246,0.2109375,144
328.26233,119.03381,119.82727,-0.2932129,-1.3881836,0.42578125,-0.08935547,0.31677246,0.2109375,145
336.91406,133.11768,126.49536,-0.3527832,-1.2661133,0.38378906,-0.09375,0.3076172,0.23217773,146
341.58325,144.47021,127.471924,-0.3737793,-1.1398926,0.36767578,-0.09375,0.3076172,0.23217773,147
337.44812,149.07837,121.170044,-0.35131836,-1.0427246,0.33032227,-0.09375,0.3076172,0.23217773,148
321.8994,151.3977,108.932495,-0.31835938,-0.9526367,0.29003906,-0.0970459,0.30615234,0.24975586,149
326.37024,163.17749,115.06653,-0.32055664,-0.859375,0.29541016,-0.0970459,0.30615234,0.24975586,150
334.21326,193.80188,135.68115,-0.33740234,-0.7492676,0.28588867,-0.10144043,0.30065918,0.27209473,151
327.33154,220.06226,142.89856,-0.3269043,-0.6594238,0.23364258,-0.10144043,0.30065918,0.27209473,152
315.7196,229.49219,132.64465,-0.2788086,-0.60668945,0.20092773,-0.10144043,0.30065918,0.27209473,153
291.51917,233.30688,98.32764,-0.22094727,-0.57958984,0.18115234,-0.10876465,0.28930664,0.29406738,154
277.72522,233.04749,48.965454,-0.16748047,-0.564209,0.18603516,-0.10876465,0.28930664,0.29406738,155
301.2085,236.98425,48.690796,-0.19262695,-0.5192871,0.23535156,-0.099975586,0.2845459,0.3076172,156
310.89783,270.3247,91.59851,-0.36694336,-0.44604492,0.2631836,-0.099975586,0.2845459,0.3076172,157
295.74585,296.15784,106.796265,-0.37939453,-0.40283203,0.22924805,-0.099975586,0.2845459,0.3076172,158
267.2882,294.78455,80.03235,-0.3071289,-0.40185547,0.18066406,-0.09741211,0.26843262,0.31896973,159
236.66382,302.5818,28.85437,-0.20507812,-0.40893555,0.16113281,-0.09741211,0.26843262,0.31896973,160
216.52222,322.09778,-43.85376,-0.08325195,-0.40844727,0.17919922,-0.08496094,0.26586914,0.3277588,161
212.4176,347.4884,-111.41968,-0.0009765625,-0.40161133,0.21557617,-0.08496094,0.26586914,0.3277588,162
213.88245,382.9956,-179.85535,0.06958008,-0.37524414,0.2668457,-0.08496094,0.26586914,0.3277588,163
229.06494,395.9961,-272.3999,0.13354492,-0.3491211,0.3696289,-0.06188965,0.25854492,0.32885742,164
272.15576,401.30615,-334.51843,0.099853516,-0.28564453,0.4909668,-0.06188965,0.25854492,0.32885742,165
324.11194,382.69043,-367.69104,-0.022949219,-0.21533203,0.6477051,-0.028930664,0.24133301,0.33691406,166
411.7279,388.90076,-344.72656,-0.23071289,-0.103027344,0.7687988,-0.028930664,0.24133301,0.33691406,167
436.1267,401.64185,-320.06836,-0.38891602,0.016113281,0.7529297,-0.028930664,0.24133301,0.33691406,168
422.9889,443.19153,-348.14453,-0.5515137,0.1977539,0.56811523,0.006225586,0.20397949,0.34020996,170
390.27405,482.2998,-383.71277,-0.5617676,0.27001953,0.4794922,0.033325195,0.1673584,0.32702637,171
336.91406,499.9237,-442.76428,-0.532959,0.3408203,0.38891602,0.033325195,0.1673584,0.32702637,172
274.5819,499.9237,-499.72534,-0.5109863,0.40673828,0.35888672,0.033325195,0.1673584,0.32702637,173
251.52588,499.9237,-500,-0.55810547,0.45385742,0.45874023,0.06774902,0.12670898,0.30065918,174
279.98352,499.9237,-500,-0.70703125,0.53686523,0.6513672,0.06774902,0.12670898,0.30065918,175
285.7666,499.9237,-470.13855,-0.81396484,0.64404297,0.77001953,0.0970459,0.08129883,0.26953125,176
298.23303,499.588,-419.32678,-0.94506836,0.6906738,0.84155273,0.0970459,0.08129883,0.26953125,177
311.15723,480.13306,-380.24902,-1.0878906,0.7932129,0.9199219,0.0970459,0.08129883,0.26953125,178
323.59314,432.8003,-398.5138,-1.2927246,1.0043945,0.970459,0.115722656,0.055664062,0.23474121,179
370.9259,405.4718,-439.95667,-1.4765625,1.2404785,0.9760742,0.115722656,0.055664062,0.23474121,180
420.79163,382.1106,-493.2251,-1.6804199,1.5092773,0.89990234,0.115722656,0.0234375,0.20471191,181
450.37842,363.0066,-500,-1.9155273,1.8508301,0.6777344,0.12451172,0.0234375,0.20471191,182
341.01868,317.276,-478.1494,-2.0229492,2.0478516,0.4663086,0.12451172,0.0234375,0.20471191,183
225.0824,271.78955,-379.9286,-2.0932617,2.121338,0.3466797,0.13806152,0.0029296875,0.17138672,184
114.105225,242.15698,-162.18567,-2.1916504,2.081543,0.40527344,0.13806152,0.0029296875,0.17138672,185
22.79663,223.58704,43.07556,-2.3081055,2.0187988,0.4934082,0.13806152,0.0029296875,0.14978027,186
-48.217773,180.4657,195.93811,-2.4057617,1.9035645,0.5878906,0.14355469,-0.005126953,0.14978027,187
-137.23755,98.80066,349.01428,-2.4472656,1.793457,0.64624023,0.14355469,-0.005126953,0.14978027,188
-235.1532,4.4555664,499.05396,-2.4995117,1.7321777,0.6730957,0.14172363,0.0087890625,0.14318848,189
-333.92334,-78.78113,499.9237,-2.5131836,1.7080078,0.72998047,0.14172363,0.0087890625,0.14318848,190
-406.78406,-164.07776,499.9237,-2.4240723,1.6772461,0.8256836,0.14172363,0.06518555,0.14904785,191
-430.14526,-232.74231,499.9237,-2.2612305,1.4455566,0.93066406,0.15344238,0.06518555,0.14904785,192
-397.15576,-291.51917,499.9237,-2.0371094,1.2026367,1.0571289,0.15344238,0.06518555,0.14904785,193
-339.81323,-361.12976,499.9237,-1.8620605,0.9230957,1.1704102,0.1538086,0.1204834,0.16882324,194
-291.6565,-425.41504,485.83984,-1.7141113,0.734375,1.2160645,0.1538086,0.1204834,0.16882324,195
-245.91064,-479.24805,367.7063,-1.6242676,0.6135254,1.1611328,0.1538086,0.1204834,0.16882324,196
-225.98267,-499.83215,320.99915,-1.5432129,0.56396484,1.0212402,0.14172363,0.15637207,0.19592285,197
-220.21484,-499.90845,302.12402,-1.4785156,0.5498047,0.88842773,0.14172363,0.15637207,0.19592285,198
-210.55603,-495.34607,295.59326,-1.4538574,0.56811523,0.7553711,0.13476562,0.18310547,0.23144531,199
-205.49011,-460.43396,317.41333,-1.4189453,0.5949707,0.65234375,0.13476562,0.18310547,0.23144531,200
-209.65576,-436.3861,344.635,-1.3369141,0.59765625,0.56591797,0.13476562,0.18310547,0.23144531,201
-232.91016,-425.64392,380.0354,-1.2370605,0.5722656,0.5131836,0.12011719,0.21057129,0.25634766,202
-261.07788,-418.0298,420.95947,-1.0942383,0.53466797,0.45288086,0.12011719,0.21057129,0.25634766,203
-315.33813,-437.30164,442.65747,-0.92944336,0.48413086,0.40478516,0.09887695,0.24023438,0.27282715,204
-358.9325,-468.1244,447.76917,-0.782959,0.40649414,0.3713379,0.09887695,0.24023438,0.27282715,205
-377.86865,-473.32764,431.0913,-0.7272949,0.36035156,0.35766602,0.09887695,0.24023438,0.27282715,206
-404.44946,-463.8214,386.30676,-0.75512695,0.30981445,0.36865234,0.0670166,0.27648926,0.2750244,207
-397.78137,-421.26465,304.245,-0.6887207,0.13696289,0.35473633,0.03552246,0.3043213,0.27978516,209
-403.656,-417.2058,308.6548,-0.67407227,0.087890625,0.32128906,0.03552246,0.3043213,0.27978516,210
-386.13892,-405.19714,307.312,-0.66967773,0.0637207,0.3388672,0.03552246,0.3043213,0.27978516,211
-380.4779,-427.65808,307.49512,-0.64819336,-0.04248047,0.43896484,0.0014648438,0.32592773,0.2713623,212
-384.59778,-451.41602,300.41504,-0.59814453,-0.16357422,0.54785156,0.0014648438,0.32592773,0.2713623,213
-400.14648,-473.17505,269.40918,-0.51123047,-0.2734375,0.5656738,-0.028198242,0.3486328,0.25378418,214
-425.44556,-493.42346,211.22742,-0.40307617,-0.37890625,0.66186523,-0.028198242,0.3486328,0.25378418,215
-434.78394,-486.06873,170.18127,-0.28198242,-0.43579102,0.6777344,-0.028198242,0.3486328,0.25378418,216
-431.45752,-460.47974,114.19678,-0.19433594,-0.46411133,0.685791,-0.049072266,0.36694336,0.23364258,217
-414.15405,-428.87878,78.33862,-0.17041016,-0.48608398,0.69091797,-0.049072266,0.36694336,0.23364258,218
-390.01465,-392.71545,60.150146,-0.1899414,-0.4716797,0.7043457,-0.068115234,0.37390137,0.21386719,219
-366.42456,-363.64746,40.420532,-0.18920898,-0.45922852,0.74560547,-0.068115234,0.37390137,0.21386719,220
-330.93262,-359.05457,-2.7923584,-0.16333008,-0.4819336,0.7976074,-0.068115234,0.37390137,0.21386719,221
-300.38452,-363.31177,-45.166016,-0.13061523,-0.5332031,0.8186035,-0.076171875,0.37280273,0.1875,222
-286.026,-365.86,-79.84924,-0.103271484,-0.57470703,0.82006836,-0.076171875,0.37280273,0.1875,223
-283.432,-353.05786,-101.66931,-0.092041016,-0.6027832,0.8083496,-0.076171875,0.37316895,0.17028809,224
-285.79712,-330.3833,-99.39575,-0.10498047,-0.6340332,0.7861328,-0.076171875,0.37316895,0.17028809,225
-294.08264,-291.687,-85.90698,-0.11035156,-0.66918945,0.7536621,-0.076171875,0.37316895,0.17028809,226
-310.21118,-260.72693,-74.11194,-0.13232422,-0.7097168,0.7163086,-0.076538086,0.3687744,0.1541748,227
-316.71143,-237.04529,-57.632446,-0.17236328,-0.7404785,0.6999512,-0.076538086,0.3687744,0.1541748,228
-315.7959,-224.92981,-57.57141,-0.23266602,-0.7644043,0.69921875,-0.076538086,0.3618164,0.13439941,229
-325.13428,-226.3794,-58.029175,-0.30541992,-0.80078125,0.7138672,-0.07873535,0.3618164,0.13439941,230
-310.69946,-223.99902,-64.697266,-0.4033203,-0.8383789,0.73095703,-0.07873535,0.3618164,0.13439941,231
-298.56873,-225.15869,-65.719604,-0.47070312,-0.8947754,0.7524414,-0.08276367,0.35009766,0.11315918,232
-300.21667,-222.1222,-55.740356,-0.48388672,-0.967041,0.7607422,-0.08276367,0.35009766,0.11315918,233
-293.82324,-220.85571,-47.836304,-0.46948242,-1.0488281,0.78271484,-0.08276367,0.35009766,0.11315918,234
-241.94336,-161.59058,37.475586,-0.29516602,-1.3500977,1.045166,-0.07543945,0.32885742,0.061157227,239
-218.36853,-188.76648,22.384644,-0.25219727,-1.3359375,1.0441895,-0.07543945,0.32885742,0.061157227,240
-176.37634,-198.349,10.650635,-0.2421875,-1.3105469,1.0500488,-0.07543945,0.32885742,0.061157227,241
-101.16577,-172.95837,4.4403076,-0.2607422,-1.2575684,1.0461426,-0.0703125,0.3244629,0.05126953,242
-51.40686,-137.39014,-24.597168,-0.2841797,-1.1955566,1.0432129,-0.0703125,0.3244629,0.05126953,243
-17.440796,-102.84424,-7.1105957,-0.29516602,-1.1669922,1.0080566,-0.0703125,0.3244629,0.05126953,244
-1.0375977,-61.99646,30.9906,-0.31713867,-1.171875,0.9855957,-0.06555176,0.32702637,0.048706055,245
-7.6904297,-37.857056,57.739258,-0.27905273,-1.2016602,0.99487305,-0.06555176,0.32702637,0.048706055,246
-11.291504,-41.900635,71.28906,-0.19726562,-1.2497559,1.019043,-0.0670166,0.32629395,0.05090332,247
-23.376465,-13.305664,85.64758,-0.21264648,-1.296875,1.0856934,-0.0670166,0.32629395,0.05090332,248
5.9661865,4.501343,85.60181,-0.23803711,-1.3129883,1.1386719,-0.0670166,0.32629395,0.05090332,249
68.17627,-3.9672852,55.29785,-0.2368164,-1.3259277,1.21875,-0.07287598,0.32592773,0.048339844,250
118.30139,-9.536743,45.700073,-0.24609375,-1.315918,1.2441406,-0.07287598,0.32592773,0.048339844,251
157.2113,-5.79834,37.902832,-0.23901367,-1.2641602,1.2055664,-0.07507324,0.3284912,0.057861328,252
190.90271,20.004272,36.77368,-0.28125,-1.203125,1.1445312,-0.07507324,0.3284912,0.057861328,253
361.20605,176.37634,67.092896,-0.40185547,-0.96240234,0.87524414,-0.08239746,0.34313965,0.08862305,1
370.05615,220.07751,57.96814,-0.3544922,-0.7434082,0.71533203,-0.08898926,0.34716797,0.11279297,4
425.10986,297.51587,-57.34253,-0.2175293,-0.6010742,0.6772461,-0.091552734,0.35083008,0.13952637,7
455.7953,297.0276,-127.075195,-0.088134766,-0.5883789,0.69091797,-0.091552734,0.35083008,0.13952637,8
499.9237,278.656,-196.45691,-0.012451172,-0.62109375,0.7495117,-0.08679199,0.35083008,0.1640625,9
499.9237,304.67224,-194.76318,-0.17358398,-0.46044922,0.81274414,-0.08679199,0.35083008,0.1640625,10
499.9237,357.86438,-141.8457,-0.39868164,-0.3347168,0.8051758,-0.06225586,0.3515625,0.20654297,11
499.9237,436.78284,-90.34729,-0.59033203,-0.18359375,0.75341797,-0.06225586,0.3515625,0.20654297,12
499.9237,485.54993,-67.18445,-0.6748047,-0.068603516,0.6672363,-0.06225586,0.3515625,0.20654297,13
499.9237,435.63843,-338.43994,-0.32885742,0.15527344,0.51586914,-0.020507812,0.3079834,0.29187012,16
499.9237,391.08276,-461.0443,-0.20214844,0.2861328,0.4814453,-0.020507812,0.3079834,0.29187012,17
499.9237,354.53796,-500,-0.10864258,0.40161133,0.47460938,-0.020507812,0.3079834,0.29187012,18
499.9237,326.7212,-500,-0.12109375,0.548584,0.50561523,0.030395508,0.2680664,0.3215332,19
499.9237,324.70703,-500,-0.28393555,0.7409668,0.5671387,0.030395508,0.2680664,0.3215332,20
499.9237,335.8307,-500,-0.60424805,0.9445801,0.5661621,0.030395508,0.2680664,0.335083,21
499.9237,324.35608,-500,-0.95703125,1.1828613,0.5986328,0.07836914,0.20690918,0.335083,22
499.9237,309.5703,-500,-1.2739258,1.3564453,0.42749023,0.07836914,0.20690918,0.335083,23
499.9237,270.20264,-500,-1.4108887,1.4553223,0.16088867,0.11242676,0.12927246,0.33288574,24
499.9237,235.04639,-416.25977,-1.4443359,1.4604492,-0.18798828,0.11242676,0.12927246,0.33288574,25
499.6643,202.13318,-330.36804,-1.4072266,1.392334,-0.33569336,0.11242676,0.12927246,0.33288574,26
377.57874,192.74902,-218.21594,-1.3410645,1.2578125,-0.32128906,0.13586426,0.08459473,0.32080078,27
259.68933,189.22424,-131.19507,-1.2736816,1.0932617,-0.20385742,0.13586426,0.08459473,0.32080078,28
192.24548,183.07495,-75.8667,-1.2580566,0.97509766,-0.11010742,0.14685059,0.064819336,0.30578613,29
138.87024,181.2439,-36.14807,-1.2727051,0.88623047,0.103271484,0.14685059,0.064819336,0.30578613,30
108.96301,151.51978,-40.267944,-1.3105469,0.83813477,0.20532227,0.14685059,0.064819336,0.2841797,31
56.32019,184.26514,-57.724,-1.4916992,0.8569336,0.2614746,0.14428711,0.056762695,0.2841797,32
179.8706,91.90369,-66.63513,-1.6296387,1.0061035,0.16210938,0.14428711,0.056762695,0.2841797,33
170.6543,38.360596,-45.516968,-1.7800293,1.1623535,-0.035888672,0.14904785,0.047973633,0.27685547,34
189.36157,-26.000977,-42.633057,-1.9174805,1.3674316,-0.3088379,0.14904785,0.047973633,0.27685547,35
208.02307,-86.82251,-39.07776,-1.9406738,1.5078125,-0.52441406,0.14904785,0.047973633,0.27685547,36
144.51599,-115.50903,-36.5448,-1.8188477,1.5725098,-0.6520996,0.15234375,0.04284668,0.27685547,37
92.453,-101.760864,-39.45923,-1.6655273,1.5759277,-0.6257324,0.15234375,0.04284668,0.27685547,38
27.069092,-80.06287,-35.27832,-1.529541,1.5292969,-0.5397949,0.16516113,0.05859375,0.2874756,39
-41.610718,-55.32837,-12.4053955,-1.4638672,1.4890137,-0.5019531,0.16516113,0.05859375,0.2874756,40
-105.57556,-55.847168,-3.0975342,-1.4504395,1.4731445,-0.5498047,0.16516113,0.05859375,0.2874756,41
-205.67322,-88.82141,12.22229,-1.5002441,1.5014648,-0.6513672,0.16479492,0.05090332,0.29003906,42
-339.24866,-147.43042,58.761597,-1.5705566,1.5756836,-0.7687988,0.16479492,0.05090332,0.29003906,43
-441.14685,-205.6427,102.93579,-1.6586914,1.6269531,-0.83984375,0.15270996,0.05529785,0.3013916,44
-500,-257.09534,159.59167,-1.6838379,1.6437988,-0.88256836,0.15270996,0.05529785,0.3013916,45
-500,-269.76013,222.32056,-1.6313477,1.6604004,-0.9333496,0.15270996,0.05529785,0.3013916,46
-500,-241.77551,254.13513,-1.5192871,1.732666,-0.79711914,0.14318848,0.08276367,0.32409668,47
-500,-187.91199,283.93555,-1.3847656,1.7683105,-0.67993164,0.14318848,0.08276367,0.32409668,48
-500,-88.34839,289.2151,-1.2939453,1.7375488,-0.55322266,0.14282227,0.13586426,0.33764648,49
-500,-36.849976,310.89783,-1.2651367,1.6662598,-0.46826172,0.14282227,0.13586426,0.33764648,50
-500,20.645142,344.29932,-1.2770996,1.5744629,-0.41870117,0.14282227,0.13586426,0.33764648,51
-500,8.605957,400.5127,-1.3027344,1.4604492,-0.3935547,0.13366699,0.18273926,0.33398438,52
-500,-26.412964,437.30164,-1.2824707,1.3830566,-0.32958984,0.13366699,0.18273926,0.33398438,53
-500,-81.75659,466.69006,-1.2453613,1.2661133,-0.21142578,0.115722656,0.22558594,0.31420898,54
-500,-122.10083,467.14783,-1.1115723,1.1618652,-0.072265625,0.115722656,0.22558594,0.31420898,55
-500,-144.47021,447.89124,-0.9436035,1.0256348,0.06762695,0.115722656,0.22558594,0.31420898,56
-500,-135.60486,421.85974,-0.8640137,0.888916,0.18554688,0.091552734,0.28234863,0.28967285,57
-500,-112.88452,386.7035,-0.7128906,0.7651367,0.2746582,0.091552734,0.28234863,0.28967285,58
-500,-98.968506,353.54614,-0.66918945,0.63623047,0.36669922,0.06555176,0.3218994,0.2508545,59
-500,-97.70203,358.53577,-0.62597656,0.5217285,0.4321289,0.06555176,0.3218994,0.2508545,60
-500,-82.58057,376.46484,-0.7536621,0.42138672,0.48510742,0.06555176,0.3218994,0.2508545,61
-500,-76.15662,378.09753,-0.81103516,0.35864258,0.52075195,0.03552246,0.3486328,0.19995117,62
-500,-79.36096,364.01367,-0.6879883,0.28881836,0.58984375,0.03552246,0.3486328,0.19995117,63
-500,-81.89392,329.87976,-0.6032715,0.18041992,0.69799805,0.014282227,0.36621094,0.15161133,64
-500,-78.91846,291.82434,-0.52490234,0.048828125,0.8190918,0.014282227,0.36621094,0.15161133,65
-500,-80.41382,255.4779,-0.44726562,-0.061767578,0.9284668,0.014282227,0.36621094,0.15161133,66
-500,-88.66882,251.95312,-0.41796875,-0.18725586,1.0163574,-0.017211914,0.36730957,0.10949707,67
-500,-100.982666,241.54663,-0.42504883,-0.26123047,1.0822754,-0.017211914,0.36730957,0.10949707,68
-482.193,-126.86157,212.46338,-0.42089844,-0.32788086,1.1652832,-0.017211914,0.36730957,0.10949707,69
-428.84827,-160.9497,186.44714,-0.38305664,-0.41967773,1.2294922,-0.034423828,0.3552246,0.071777344,70
-372.90955,-208.6792,153.04565,-0.30322266,-0.5163574,1.2958984,-0.034423828,0.3552246,0.071777344,71
-309.24988,-250.28992,117.507935,-0.23901367,-0.61743164,1.3415527,-0.043945312,0.34570312,0.049804688,72
-232.83386,-284.25598,72.052,-0.20385742,-0.6850586,1.3815918,-0.043945312,0.34570312,0.049804688,73
-162.323,-296.463,49.621582,-0.21240234,-0.7368164,1.3925781,-0.043945312,0.34570312,0.049804688,74
-98.61755,-303.43628,31.799316,-0.23461914,-0.76123047,1.3615723,-0.047607422,0.33911133,0.03881836,75
-35.751343,-304.59595,16.525269,-0.26831055,-0.76953125,1.3012695,-0.047607422,0.33911133,0.03881836,76
12.863159,-290.14587,10.803223,-0.30493164,-0.7578125,1.2314453,-0.045776367,0.33215332,0.045043945,77
36.239624,-258.6975,8.69751,-0.33032227,-0.7463379,1.1547852,-0.045776367,0.33215332,0.045043945,78
59.280396,-215.05737,-3.7078857,-0.32910156,-0.7314453,1.0756836,-0.045776367,0.33215332,0.045043945,79
81.14624,-198.1659,-11.84082,-0.32177734,-0.7194824,1.0073242,-0.041748047,0.33032227,0.053100586,80
104.21753,-188.73596,-21.16394,-0.34106445,-0.7043457,0.92456055,-0.041748047,0.33032227,0.053100586,81
79.940796,-185.54688,-29.129028,-0.36572266,-0.69555664,0.8466797,-0.043945312,0.32958984,0.060791016,82
63.78174,-178.08533,-38.78784,-0.37841797,-0.6804199,0.78564453,-0.043945312,0.32958984,0.060791016,83
51.223755,-155.59387,-70.129395,-0.359375,-0.6687012,0.7426758,-0.043945312,0.32958984,0.060791016,84
75.82092,-137.83264,-94.7113,-0.3161621,-0.67407227,0.7163086,-0.037353516,0.32666016,0.06994629,85
105.07202,-120.010376,-95.09277,-0.31860352,-0.66015625,0.69506836,-0.037353516,0.32666016,0.06994629,86
115.32593,-93.307495,-81.25305,-0.35205078,-0.6308594,0.63061523,-0.029663086,0.32739258,0.08312988,87
113.43384,-82.229614,-74.142456,-0.3642578,-0.61816406,0.57714844,-0.029663086,0.32739258,0.08312988,88
114.42566,-83.38928,-74.35608,-0.36083984,-0.6237793,0.55737305,-0.029663086,0.32739258,0.08312988,89
129.16565,-75.668335,-88.012695,-0.36010742,-0.64819336,0.5773926,-0.019042969,0.3310547,0.09484863,90
150.89417,-64.315796,-105.773926,-0.37304688,-0.6652832,0.60375977,-0.019042969,0.3310547,0.09484863,91
168.3197,-62.13379,-128.75366,-0.4013672,-0.69677734,0.6052246,-0.010253906,0.3314209,0.1105957,92
171.08154,-67.26074,-134.552,-0.4189453,-0.73999023,0.59814453,-0.010253906,0.3314209,0.1105957,93
