GX,GY,GZ,AX,AY,AZ,MX,MY,MZ,TS
-49.484253,134.68933,138.04626,-0.00390625,-0.36791992,1.3793945,-0.06921387,0.045043945,-0.10144043,179
-82.901,135.55908,146.42334,-0.002197266,-0.39135742,1.3498535,-0.09265137,0.030761719,-0.10583496,180
-111.190796,138.71765,150.177,-0.020263672,-0.43530273,1.3535156,-0.09265137,0.030761719,-0.10583496,181
-118.08777,142.33398,144.22607,-0.0715332,-0.32617188,1.4006348,-0.09265137,0.030761719,-0.10583496,182
-136.41357,156.28052,146.34705,-0.1586914,-0.3137207,1.4660645,-0.1138916,0.020874023,-0.11608887,183
-146.57593,157.66907,156.47888,-0.21923828,-0.2878418,1.5209961,-0.1138916,0.020874023,-0.11608887,184
-158.47778,137.75635,163.45215,-0.23486328,-0.24975586,1.5637207,-0.13330078,0.010986328,-0.12084961,185
-193.0542,104.660034,167.49573,-0.20898438,-0.19848633,1.6118164,-0.13330078,0.010986328,-0.12084961,186
-336.83777,181.64062,184.18884,-0.2783203,-0.10498047,1.7612305,-0.13330078,0.010986328,-0.12084961,187
-135.26917,-70.3125,199.35608,-0.13012695,-0.009521484,1.8034668,-0.14831543,-0.020141602,-0.12854004,188
-215.4541,14.251709,144.82117,-0.21142578,0.026123047,2.064209,-0.14831543,-0.020141602,-0.12854004,189
-400.55847,94.818115,100.31128,-0.2253418,0.055419922,2.113037,-0.17028809,-0.042114258,-0.13696289,190
-410.81238,115.875244,20.03479,-0.24121094,0.0949707,2.1574707,-0.17028809,-0.042114258,-0.13696289,191
-402.13013,168.99109,-57.32727,-0.2800293,-0.005859375,2.2270508,-0.17028809,-0.042114258,-0.13696289,192
-451.52283,211.51733,-96.31348,-0.27270508,-0.17163086,2.2487793,-0.18054199,-0.07800293,-0.13989258,193
-499.90845,252.82288,-119.43054,-0.28100586,-0.28686523,2.2653809,-0.18054199,-0.07800293,-0.13989258,194
-500,273.26965,-109.39026,-0.26098633,-0.4074707,2.2626953,-0.18054199,-0.020507812,-0.13476562,195
-500,332.7942,-126.37329,-0.27563477,-0.48876953,2.3146973,-0.18859863,-0.11425781,-0.13476562,196
-500,317.52014,-141.76941,-0.22485352,-0.4909668,2.305664,-0.18859863,-0.11425781,-0.13476562,197
-499.16077,285.6598,-152.72522,-0.15698242,-0.46313477,2.2895508,-0.1809082,-0.13513184,-0.12451172,198
-459.57947,262.90894,-166.41235,-0.08935547,-0.46655273,2.2971191,-0.1809082,-0.13513184,-0.12451172,199
-438.41553,252.73132,-147.33887,-0.055664062,-0.45507812,2.28125,-0.1809082,-0.13513184,-0.10144043,200
-419.18945,247.34497,-123.07739,-0.044189453,-0.43823242,2.2167969,-0.2211914,-0.18859863,-0.10144043,201
-409.1339,239.70032,-102.84424,-0.048828125,-0.46166992,2.1325684,-0.2211914,-0.18859863,-0.10144043,202
-406.00586,235.21423,-91.96472,-0.06738281,-0.49267578,2.059082,-0.2611084,-0.23693848,-0.08496094,203
-412.46033,233.47473,-81.49719,-0.1015625,-0.50634766,1.9772949,-0.2611084,-0.23693848,-0.08496094,204
-436.8744,244.59839,-61.38611,-0.14746094,-0.49316406,1.8918457,-0.2611084,-0.23693848,-0.060424805,205
-449.3866,267.41028,-50.354004,-0.19921875,-0.45947266,1.8444824,-0.26220703,-0.23730469,-0.060424805,206
-438.0188,283.08105,-43.71643,-0.2133789,-0.42163086,1.8000488,-0.26220703,-0.23730469,-0.060424805,207
-411.08704,282.79114,-41.96167,-0.21459961,-0.35546875,1.7546387,-0.26220703,-0.24499512,-0.032226562,208
-385.7422,280.1361,-34.805298,-0.21191406,-0.28295898,1.6933594,-0.26220703,-0.24499512,-0.032226562,209
-373.97766,277.8015,-46.813965,-0.22070312,-0.22338867,1.59375,-0.26220703,-0.24499512,-0.032226562,210
-366.76025,275.16174,-60.88257,-0.2253418,-0.18530273,1.4829102,-0.288208,-0.27282715,-0.009521484,211
-341.06445,272.8119,-78.14026,-0.22021484,-0.18188477,1.3574219,-0.288208,-0.27282715,-0.009521484,212
-290.57312,254.19617,-64.37683,-0.17553711,-0.19067383,1.1269531,-0.31896973,-0.30651855,0.016113281,214
-268.6615,239.37988,-41.44287,-0.15600586,-0.16235352,1.0629883,-0.31896973,-0.30651855,0.016113281,215
-247.71118,222.09167,-28.808594,-0.1484375,-0.18530273,0.9885254,-0.34313965,-0.33398438,0.03955078,216
-228.50037,208.28247,-25.878906,-0.16699219,-0.10131836,0.9145508,-0.34313965,-0.33398438,0.03955078,217
-220.10803,205.55115,-27.786255,-0.18969727,-0.09472656,0.8215332,-0.36071777,-0.35046387,0.06518555,218
-212.28027,205.58167,-23.80371,-0.20361328,-0.095214844,0.7402344,-0.36071777,-0.35046387,0.06518555,219
-199.15771,201.6449,-4.0130615,-0.18823242,-0.09082031,0.6347656,-0.36071777,-0.35046387,0.06518555,220
-199.37134,189.92615,22.369385,-0.16674805,-0.07763672,0.52319336,-0.36657715,-0.35705566,0.0871582,221
-205.29175,180.41992,56.44226,-0.15600586,-0.075927734,0.41577148,-0.36657715,-0.35705566,0.0871582,222
-213.34839,163.58948,87.90588,-0.16479492,-0.08691406,0.29833984,-0.35668945,-0.35046387,0.10913086,223
-210.55603,142.85278,99.89929,-0.16430664,-0.06933594,0.18017578,-0.35668945,-0.35046387,0.10913086,224
-206.35986,120.910645,93.76526,-0.15454102,-0.030029297,0.072021484,-0.35668945,-0.35046387,0.10913086,225
-202.75879,94.818115,75.37842,-0.15014648,0.007324219,-0.009033203,-0.33728027,-0.33581543,0.13220215,226
-179.33655,69.15283,56.900024,-0.15234375,0.032714844,-0.052978516,-0.33728027,-0.33581543,0.13220215,227
-151.79443,43.07556,35.26306,-0.15039062,0.0546875,-0.087646484,-0.32226562,-0.32922363,0.14978027,228
-129.02832,17.837524,15.686035,-0.14233398,0.0793457,-0.13134766,-0.32226562,-0.32922363,0.14978027,229
-115.600586,0.93078613,2.7770996,-0.18579102,0.10180664,-0.16796875,-0.32226562,-0.32922363,0.14978027,230
-106.277466,-6.30188,-6.1035156,-0.10424805,0.118896484,-0.18408203,-0.3244629,-0.33325195,0.1640625,231
-94.451904,-2.8533936,0.2746582,-0.08666992,0.12182617,-0.17578125,-0.3244629,-0.33325195,0.1640625,232
-84.83887,3.8452148,24.780273,-0.057128906,0.114746094,-0.15795898,-0.32299805,-0.32922363,0.1706543,233
-72.34192,6.5612793,55.847168,-0.022949219,0.10668945,-0.14624023,-0.32299805,-0.32922363,0.1706543,234
-59.61609,3.40271,83.02307,0.014892578,0.09643555,-0.14208984,-0.32299805,-0.32922363,0.1706543,235
-47.6532,-3.7231445,101.8219,0.03564453,0.08959961,-0.1472168,-0.3112793,-0.3218994,0.17541504,236
-32.043457,-14.678955,114.57825,0.046875,0.095703125,-0.16430664,-0.3112793,-0.3218994,0.17541504,237
-11.367798,-26.046753,117.630005,0.05102539,0.111328125,-0.19921875,-0.3050537,-0.32739258,0.17907715,238
1.7242432,-32.058716,109.84802,0.048095703,0.12915039,-0.22802734,-0.3050537,-0.32739258,0.17907715,239
11.611938,-35.003662,102.61536,0.040771484,0.1459961,-0.2421875,-0.3050537,-0.32739258,0.17907715,240
19.714355,-35.41565,98.31238,0.024658203,0.15820312,-0.23803711,-0.29736328,-0.32556152,0.1776123,241
25.894165,-36.743164,100.69275,0.013916016,0.17822266,-0.22094727,-0.29736328,-0.32556152,0.1776123,242
33.355713,-42.648315,102.03552,0.061767578,0.21362305,-0.19873047,-0.29736328,-0.32556152,0.17358398,243
43.395996,-54.351807,97.65625,-0.014404297,0.25927734,-0.17578125,-0.27539062,-0.31384277,0.17358398,244
60.85205,-69.30542,85.38818,-0.025878906,0.2524414,-0.16113281,-0.27539062,-0.31384277,0.17358398,245
80.596924,-82.351685,68.13049,-0.038330078,0.35742188,-0.14624023,-0.2680664,-0.31677246,0.16918945,246
94.92493,-93.38379,48.736572,-0.051757812,0.38208008,-0.12402344,-0.2680664,-0.31677246,0.16918945,247
107.25403,-99.975586,37.231445,-0.05908203,0.3894043,-0.10229492,-0.2680664,-0.31677246,0.16918945,248
118.19458,-106.71997,26.45874,-0.053466797,0.38745117,-0.080078125,-0.26367188,-0.31860352,0.16149902,249
127.38037,-116.363525,4.3029785,-0.036865234,0.36865234,-0.05883789,-0.26367188,-0.31860352,0.16149902,250
132.26318,-126.05286,-8.300781,-0.007568359,0.3310547,-0.043945312,-0.26257324,-0.31896973,0.14831543,251
135.68115,-133.95691,-11.444092,0.01953125,0.26953125,-0.024658203,-0.26257324,-0.31896973,0.14831543,252
134.24683,-137.57324,3.2958984,0.035888672,0.19067383,0.015625,-0.26257324,-0.31896973,0.13220215,253
135.13184,-136.21521,20.67566,0.046875,0.13012695,0.06225586,-0.26220703,-0.31567383,0.13220215,254
138.04626,-134.552,46.661377,0.049804688,0.08618164,0.11254883,-0.26220703,-0.31567383,0.13220215,255
146.86584,-133.80432,66.81824,0.03930664,0.0690918,0.17919922,-0.2541504,-0.3109131,0.12121582,0
161.75842,-131.95801,75.85144,0.024414062,0.07885742,0.24121094,-0.2541504,-0.3109131,0.12121582,1
181.427,-130.92041,71.68579,0.016113281,0.09692383,0.3112793,-0.2541504,-0.3109131,0.12121582,2
214.01978,-129.94385,51.727295,0.010253906,0.111572266,0.3857422,-0.23913574,-0.29992676,0.10437012,3
243.24036,-127.73132,26.260376,0.011962891,0.11791992,0.4345703,-0.23913574,-0.29992676,0.10437012,4
262.68005,-122.72644,0.579834,0.020019531,0.10498047,0.46899414,-0.23291016,-0.29663086,0.08129883,5
269.56177,-118.43872,-21.30127,0.036376953,0.06689453,0.49291992,-0.23291016,-0.29663086,0.08129883,6
267.6239,-116.16516,-25.497437,0.05029297,0.014160156,0.51660156,-0.23291016,-0.29663086,0.08129883,7
264.64844,-116.07361,-8.148193,0.049316406,-0.041015625,0.5683594,-0.22998047,-0.28381348,0.060791016,8
264.37378,-119.277954,23.727417,0.032470703,-0.06567383,0.65234375,-0.22998047,-0.28381348,0.060791016,9
265.59448,-123.12317,44.692993,0.017578125,-0.060302734,0.7297363,-0.22045898,-0.27246094,0.036621094,10
272.01843,-130.26428,55.05371,0.002197266,-0.04321289,0.78271484,-0.22045898,-0.27246094,0.036621094,11
275.589,-131.5155,61.416626,-0.032226562,-0.040771484,0.83496094,-0.22045898,-0.27246094,0.036621094,12
277.3285,-124.298096,66.87927,-0.06616211,-0.045166016,0.8757324,-0.21057129,-0.2574463,0.020141602,13
293.1671,-116.56189,64.94141,-0.10961914,-0.043945312,0.8977051,-0.21057129,-0.2574463,0.020141602,14
309.03625,-108.96301,54.748535,-0.14819336,-0.040283203,0.9291992,-0.2006836,-0.2442627,-0.002929688,15
324.00513,-106.58264,42.816162,-0.18408203,-0.03857422,0.96606445,-0.2006836,-0.2442627,-0.002929688,16
327.92664,-110.5957,25.497437,-0.21386719,-0.05053711,1.0244141,-0.2006836,-0.2442627,-0.002929688,17
324.17297,-121.12427,14.526367,-0.24633789,-0.07519531,1.105957,-0.19921875,-0.23291016,-0.018676758,18
309.7992,-131.16455,14.73999,-0.26416016,-0.104003906,1.2006836,-0.19921875,-0.23291016,-0.018676758,19
296.12732,-140.91492,20.050049,-0.2692871,-0.13476562,1.3210449,-0.1940918,-0.22265625,-0.040283203,20
292.8009,-154.068,20.233154,-0.27148438,-0.17919922,1.416748,-0.1940918,-0.22265625,-0.040283203,21
301.86462,-153.06091,12.4053955,-0.2770996,-0.22241211,1.463623,-0.1940918,-0.22265625,-0.040283203,22
316.71143,-152.09961,1.3427734,-0.2902832,-0.25561523,1.4782715,-0.1907959,-0.21057129,-0.045043945,23
342.25464,-144.37866,-9.887695,-0.3137207,-0.2578125,1.4831543,-0.1907959,-0.21057129,-0.045043945,24
347.42737,-133.80432,-10.238647,-0.36132812,-0.2854004,1.5026855,-0.18383789,-0.19042969,-0.06774902,25
425.2777,-217.63611,3.5095215,-0.3876953,-0.28344727,1.559082,-0.18383789,-0.19042969,-0.06774902,26
366.18042,-199.03564,39.657593,-0.46948242,-0.33666992,1.713623,-0.18383789,-0.19042969,-0.06774902,27
301.08643,-245.62073,65.94849,-0.4873047,-0.3400879,1.8168945,-0.17504883,-0.1673584,-0.088256836,28
350.84534,-305.67932,101.08948,-0.47143555,-0.25610352,1.9438477,-0.17504883,-0.1673584,-0.088256836,29
382.20215,-337.265,110.16846,-0.4572754,-0.20776367,2.119629,-0.16516113,-0.16259766,-0.1003418,30
363.86108,-311.203,128.31116,-0.43066406,-0.19262695,2.2641602,-0.16516113,-0.16259766,-0.1003418,31
313.07983,-247.7417,139.43481,-0.42089844,-0.16674805,2.3515625,-0.16516113,-0.16259766,-0.1003418,32
235.09216,-181.6864,89.56909,-0.3701172,-0.14648438,2.371582,-0.11425781,-0.09411621,-0.10949707,33
297.71423,-90.59143,95.336914,-0.36938477,0.040527344,2.402588,-0.11425781,-0.09411621,-0.10949707,34
355.02625,-99.59412,95.443726,-0.28149414,0.076416016,2.394043,-0.11425781,-0.09411621,-0.10949707,35
286.49902,-70.34302,45.715332,-0.32666016,0.044677734,2.411377,-0.11315918,-0.07470703,-0.1204834,36
191.8335,-71.73157,8.056641,-0.35327148,0.06958008,2.3623047,-0.11315918,-0.07470703,-0.1204834,37
232.80334,-105.163574,-11.993408,-0.3256836,0.15649414,2.2624512,-0.06518555,-0.011352539,-0.12194824,38
285.8734,-134.7351,-6.6833496,-0.2854004,0.21704102,2.2351074,-0.06518555,-0.011352539,-0.12194824,39
273.6969,-152.5116,-11.932373,-0.23095703,0.22753906,2.2155762,-0.06518555,-0.011352539,-0.12194824,40
260.68115,-182.8003,-20.67566,-0.13671875,0.25756836,2.1699219,-0.057128906,0.009521484,-0.119384766,41
283.03528,-193.7561,-58.60901,-0.01977539,0.3269043,2.1257324,-0.057128906,0.009521484,-0.119384766,42
291.38184,-179.47388,-98.083496,0.06567383,0.3305664,2.0847168,-0.046142578,0.022338867,-0.11352539,43
290.66467,-124.45068,-129.3335,0.079833984,0.3010254,2.0612793,-0.046142578,0.022338867,-0.11352539,44
285.53772,-83.57239,-157.48596,0.14990234,0.29492188,1.9909668,-0.046142578,0.022338867,-0.11352539,45
226.47095,-10.08606,-138.59558,0.16503906,0.21362305,1.9572754,-0.033691406,0.03552246,-0.1105957,46
276.07727,-41.915894,-206.57349,0.21899414,0.2746582,1.845459,-0.033691406,0.03552246,-0.1105957,47
245.36133,11.398315,-258.52966,0.13330078,0.26416016,1.8061523,-0.033691406,0.041381836,-0.10290527,48
287.55188,-43.563843,-194.7937,0.18823242,0.26489258,1.671875,-0.033691406,0.041381836,-0.10290527,49
258.52966,-101.95923,-151.42822,0.10229492,0.24121094,1.4990234,-0.036987305,0.045776367,-0.10473633,51
238.75427,-126.00708,-150.84839,0.06591797,0.26782227,1.4306641,-0.036987305,0.045776367,-0.10473633,52
224.33472,-146.6217,-152.90833,0.040771484,0.30810547,1.3984375,-0.034423828,0.048339844,-0.10290527,54
201.72119,-136.09314,-141.26587,0.061767578,0.3017578,1.4213867,-0.034423828,0.048339844,-0.10290527,55
176.34583,-112.06055,-119.55261,0.10131836,0.2932129,1.4306641,-0.030395508,0.057495117,-0.10070801,56
160.85815,-73.898315,-102.06604,0.12890625,0.29760742,1.3945312,-0.030395508,0.057495117,-0.10070801,57
159.85107,-33.447266,-103.79028,0.12719727,0.30541992,1.324707,-0.021240234,0.064819336,-0.09631348,58
150.84839,-3.8909912,-114.18152,0.08544922,0.2861328,1.2214355,-0.021240234,0.064819336,-0.09631348,59
137.00867,11.611938,-119.140625,0.014892578,0.23388672,1.1186523,-0.021240234,0.064819336,-0.09631348,60
118.17932,0.19836426,-110.91614,-0.08227539,0.16235352,1.0043945,-0.017211914,0.06958008,-0.09484863,61
96.54236,-38.208008,-90.0116,-0.12548828,0.10253906,0.88500977,-0.017211914,0.06958008,-0.09484863,62
58.685303,-67.74902,-51.849365,-0.21728516,0.010009766,0.8273926,-0.012817383,0.0769043,-0.09484863,63
-32.76062,-22.720337,-6.7749023,-0.2746582,-0.04711914,0.8342285,-0.012817383,0.0769043,-0.09484863,64
49.28589,-84.350586,52.764893,-0.19897461,0.012695313,0.8000488,-0.012817383,0.0769043,-0.09484863,65
43.24341,-74.905396,39.489746,-0.19799805,-0.000732422,0.85595703,-0.004760742,0.08166504,-0.09118652,66
10.437012,-64.712524,24.44458,-0.16137695,-0.01928711,0.8779297,-0.004760742,0.08166504,-0.09118652,67
8.651733,-37.216187,24.856567,-0.12060547,0.009521484,0.88842773,0.004394531,0.0871582,-0.08862305,68
7.9193115,-9.689331,21.820068,-0.079589844,0.015380859,0.8959961,0.004394531,0.0871582,-0.08862305,69
-1.1291504,18.356323,27.374268,-0.052734375,0.021972656,0.9082031,0.004394531,0.0871582,-0.08862305,70
-11.795044,50.704956,35.17151,-0.030029297,0.036865234,0.91748047,0.010620117,0.091918945,-0.09082031,71
-15.396118,83.49609,30.288696,-0.08227539,-0.045166016,0.90478516,0.010620117,0.091918945,-0.09082031,72
10.910034,48.49243,-4.3640137,-0.052734375,0.10644531,0.84277344,0.010620117,0.09118652,-0.09448242,73
-6.713867,76.00403,60.195923,-0.060302734,0.056396484,0.83862305,0.00769043,0.09118652,-0.09448242,74
-53.93982,54.56543,45.776367,-0.12475586,0.045166016,0.78881836,0.00769043,0.09118652,-0.09448242,75
-21.209717,7.5531006,6.713867,-0.12695312,0.10839844,0.795166,0.006225586,0.09741211,-0.09338379,76
13.458252,-36.04126,-9.262085,-0.11230469,0.12524414,0.83203125,0.006225586,0.09741211,-0.09338379,77
12.634277,-67.230225,-26.489258,-0.1237793,0.119140625,0.86499023,0.006225586,0.18200684,-0.09411621,78
5.92041,-71.56372,-25.375366,-0.13500977,0.1159668,0.87231445,0.002563477,0.088256836,-0.09411621,79
-1.1291504,-56.19812,-20.355225,-0.14160156,0.107666016,0.88842773,0.002563477,0.088256836,-0.09411621,80
-5.5389404,-44.0979,-21.54541,-0.12963867,0.10229492,0.9091797,0.001831055,0.08312988,-0.09008789,81
-58.242798,-14.221191,-36.78894,-0.08886719,0.11230469,1.0058594,-0.004394531,0.072509766,-0.0871582,84
-74.1272,0.6561279,-27.572632,-0.09350586,0.10522461,1.0388184,-0.004394531,0.072509766,-0.0871582,85
-79.58984,22.079468,-13.977051,-0.10180664,0.088378906,1.067627,-0.015014648,0.057128906,-0.08898926,86
-78.948975,28.808594,-2.6245117,-0.09887695,0.057617188,1.0749512,-0.015014648,0.057128906,-0.08898926,87
-71.21277,25.466919,1.9226074,-0.09008789,0.027832031,1.0756836,-0.015014648,0.057128906,-0.08898926,88
-63.26294,20.324707,8.911133,-0.07055664,-0.008056641,1.0888672,-0.0234375,0.046142578,-0.0904541,89
-67.93213,17.715454,15.12146,-0.037597656,-0.044433594,1.1098633,-0.0234375,0.046142578,-0.0904541,90
-75.97351,23.6969,14.968872,-0.009521484,-0.083984375,1.1333008,-0.028930664,0.03515625,-0.091552734,91
-85.357666,36.575317,24.749756,0.013427734,-0.13208008,1.1777344,-0.028930664,0.03515625,-0.091552734,92
-57.57141,43.655396,33.355713,0.061523438,-0.15039062,1.2753906,-0.028930664,0.03515625,-0.091552734,93
-111.34338,127.76184,48.599243,0.068115234,-0.19848633,1.392334,-0.05090332,0.016845703,-0.087524414,94
-126.327515,149.01733,84.70154,0.15136719,-0.20239258,1.4694824,-0.05090332,0.016845703,-0.087524414,95
-102.40173,178.05481,121.24634,0.2133789,-0.17919922,1.5422363,-0.05859375,0.010253906,-0.09887695,96
-122.31445,196.30432,137.55798,0.24609375,-0.19458008,1.5908203,-0.05859375,0.010253906,-0.09887695,97
-161.81946,206.9397,151.41296,0.2541504,-0.2043457,1.6166992,-0.05859375,0.010253906,-0.09887695,98
-189.7583,218.64319,163.55896,0.2133789,-0.2097168,1.6254883,-0.087524414,-0.009887695,-0.104003906,99
-207.99255,233.32214,171.70715,0.18164062,-0.21240234,1.6413574,-0.087524414,-0.009887695,-0.104003906,100
-216.70532,240.15808,173.20251,0.030761719,-0.1965332,1.6662598,-0.1138916,-0.02709961,-0.110961914,101
-223.9685,241.62292,162.82654,-0.03466797,-0.16430664,1.6887207,-0.1138916,-0.02709961,-0.110961914,102
-226.45569,226.05896,136.50513,-0.07299805,-0.1105957,1.706543,-0.1138916,-0.02709961,-0.110961914,103
-416.25977,380.59998,134.14001,-0.17236328,-0.15356445,1.9697266,-0.14208984,-0.046875,-0.11682129,105
-83.740234,38.406372,189.0564,-0.07910156,-0.1472168,1.815918,-0.19006348,-0.1003418,-0.1307373,106
-84.04541,118.7439,162.56714,-0.22875977,-0.12524414,1.940918,-0.19006348,-0.1003418,-0.1307373,107
-394.27185,233.29163,175.85754,-0.2722168,-0.29833984,1.9277344,-0.19006348,-0.1003418,-0.1307373,108
-465.36255,258.36182,185.0586,-0.2409668,-0.12792969,1.927002,-0.18933105,-0.09118652,-0.13476562,109
-376.61743,277.75574,137.9242,-0.25561523,-0.05078125,1.9780273,-0.18933105,-0.09118652,-0.13476562,110
-320.25146,255.58472,74.43237,-0.2277832,-0.1171875,2.055664,-0.2142334,-0.13330078,-0.13513184,111
-353.24097,248.9624,46.829224,-0.20361328,-0.19433594,2.0942383,-0.2142334,-0.13330078,-0.13513184,112
-439.6057,268.5089,49.545288,-0.18896484,-0.26000977,2.0771484,-0.2142334,-0.13330078,-0.13513184,113
-487.2589,289.87122,89.58435,-0.2043457,-0.3095703,2.0686035,-0.21057129,-0.14428711,-0.12487793,114
-493.19458,342.8955,122.528076,-0.21533203,-0.3227539,2.1018066,-0.21057129,-0.14428711,-0.12487793,115
-470.36743,338.6078,117.34009,-0.1940918,-0.2849121,2.0922852,-0.19299316,-0.14758301,-0.106933594,116
-388.93127,301.7273,72.15881,-0.19555664,-0.1352539,2.0632324,-0.19299316,-0.14758301,-0.106933594,117
-334.9762,263.41248,23.81897,-0.21411133,0.001708984,2.0073242,-0.19299316,-0.14758301,-0.106933594,118
-323.13538,240.34119,-10.4522705,-0.2409668,0.111572266,1.9160156,-0.21679688,-0.1842041,-0.08862305,119
-330.93262,226.13525,-28.640747,-0.25585938,0.17236328,1.8066406,-0.21679688,-0.1842041,-0.08862305,120
-342.25464,202.81982,-42.800903,-0.22753906,0.17651367,1.7148438,-0.21679688,-0.12121582,-0.072509766,121
-358.94775,172.33276,-45.288086,-0.1665039,0.16333008,1.6276855,-0.23950195,-0.21496582,-0.072509766,122
-373.47412,139.34326,-42.099,-0.09863281,0.15820312,1.574707,-0.23950195,-0.21496582,-0.072509766,123
-380.82886,118.774414,-50.750732,-0.038085938,0.18041992,1.5437012,-0.2647705,-0.24865723,-0.0501709,124
-392.19666,120.773315,-67.45911,-0.003417969,0.20043945,1.5209961,-0.2647705,-0.24865723,-0.0501709,125
-424.3927,145.03479,-74.63074,0.036865234,0.18896484,1.5153809,-0.2647705,-0.25854492,-0.026733398,126
-447.37244,165.9851,-68.84766,0.07519531,0.13916016,1.5183105,-0.26989746,-0.25854492,-0.026733398,127
-456.7871,186.73706,-73.287964,0.10058594,0.122802734,1.5522461,-0.26989746,-0.25854492,-0.026733398,128
-434.50928,202.19421,-68.740845,0.1352539,0.15258789,1.5922852,-0.26184082,-0.25964355,0.002563477,129
-386.16943,199.58496,-91.049194,0.14916992,0.21289062,1.5900879,-0.26184082,-0.25964355,0.002563477,130
-319.36646,183.39539,-127.36511,0.16308594,0.2619629,1.5529785,-0.26184082,-0.25964355,0.002563477,131
-267.53235,168.59436,-154.66309,0.1809082,0.25073242,1.4758301,-0.27575684,-0.27685547,0.024169922,132
-238.66272,157.69958,-155.5481,0.18334961,0.20629883,1.3930664,-0.27575684,-0.27685547,0.024169922,133
-215.08789,143.78357,-143.11218,0.19165039,0.1472168,1.3120117,-0.30395508,-0.2977295,0.041015625,134
-206.26831,124.09973,-121.20056,0.20507812,0.087890625,1.2275391,-0.30395508,-0.2977295,0.041015625,135
-215.40833,108.078,-100.69275,0.19897461,0.02368164,1.157959,-0.30395508,-0.2977295,0.041015625,136
-249.42017,92.74292,-56.793213,0.15283203,-0.092285156,1.005127,-0.32739258,-0.32666016,0.05822754,138
-258.1482,92.23938,-42.053223,0.12060547,-0.103027344,0.9116211,-0.3552246,-0.35009766,0.08496094,139
-255.35583,116.45508,-28.305054,0.064697266,-0.08544922,0.8105469,-0.3552246,-0.35009766,0.08496094,140
-249.75586,143.35632,-9.811401,0.017578125,-0.06738281,0.7067871,-0.3552246,-0.35009766,0.08496094,141
-239.16626,164.10828,9.552002,-0.020019531,-0.057128906,0.6296387,-0.3684082,-0.3585205,0.10656738,142
-230.31616,177.30713,29.632568,-0.05029297,-0.045166016,0.5246582,-0.3684082,-0.3585205,0.10656738,143
-232.33032,175.27771,43.411255,-0.072265625,-0.041992188,0.4951172,-0.34936523,-0.34020996,0.13366699,144
-233.65784,156.73828,46.76819,-0.08105469,-0.04248047,0.37353516,-0.34936523,-0.34020996,0.13366699,145
-229.66003,128.18909,49.1333,-0.079589844,-0.030273438,0.31445312,-0.34936523,-0.34020996,0.13366699,146
-211.30371,85.96802,46.524048,-0.123046875,0.000488281,0.26049805,-0.32373047,-0.3178711,0.16186523,147
-188.23242,48.355103,41.397095,-0.022216797,0.037597656,0.21728516,-0.32373047,-0.3178711,0.16186523,148
-160.49194,21.30127,33.12683,0.005615234,0.080566406,0.19067383,-0.31750488,-0.31713867,0.17980957,149
-131.13403,12.237549,26.626587,0.011962891,0.1027832,0.15698242,-0.31750488,-0.31713867,0.17980957,150
-118.011475,17.166138,26.626587,0.004150391,0.12524414,0.11450195,-0.31750488,-0.31713867,0.17980957,151
-116.27197,39.0625,29.647827,-0.015625,0.1665039,0.055419922,-0.32556152,-0.3277588,0.19006348,152
-115.356445,61.87439,33.233643,-0.03955078,0.2019043,-0.008056641,-0.32556152,-0.3277588,0.19006348,153
-108.87146,73.62366,41.33606,-0.053222656,0.2211914,-0.05859375,-0.32043457,-0.31860352,0.20361328,154
-91.59851,71.5332,52.871704,-0.053222656,0.23461914,-0.09643555,-0.32043457,-0.31860352,0.20361328,155
-72.49451,48.202515,64.27002,-0.03955078,0.24389648,-0.12719727,-0.32043457,-0.31860352,0.20361328,156
-53.42102,16.616821,72.09778,-0.028320312,0.2536621,-0.14746094,-0.30944824,-0.31713867,0.21496582,157
-32.50122,-14.205933,75.97351,-0.010742188,0.27075195,-0.16015625,-0.30944824,-0.31713867,0.21496582,158
-17.8833,-35.568237,77.697754,0.008544922,0.28686523,-0.16845703,-0.31420898,-0.3284912,0.21533203,159
-14.99939,-36.071777,72.35718,0.033203125,0.3022461,-0.17285156,-0.31420898,-0.3284912,0.21533203,160
-14.022827,-26.657104,68.03894,0.076660156,0.31176758,-0.17211914,-0.31420898,-0.3284912,0.21533203,161
-12.6953125,-8.911133,52.65808,0.114990234,0.33911133,-0.16430664,-0.30395508,-0.3182373,0.2142334,162
-10.543823,3.2958984,42.770386,0.15551758,0.3581543,-0.14819336,-0.30395508,-0.3182373,0.2142334,163
0.21362305,5.6610107,33.721924,0.1850586,0.36743164,-0.13427734,-0.28894043,-0.31274414,0.21789551,164
13.977051,0.12207031,32.943726,0.19213867,0.3725586,-0.13745117,-0.28894043,-0.31274414,0.21789551,165
15.029907,-4.852295,40.023804,0.17602539,0.38110352,-0.1574707,-0.28894043,-0.31274414,0.21789551,166
2.3345947,-22.445679,62.072754,0.13134766,0.4296875,-0.19165039,-0.288208,-0.31970215,0.2175293,168
6.729126,-31.99768,63.461304,0.109375,0.45117188,-0.19165039,-0.288208,-0.31970215,0.21496582,169
15.670776,-45.150757,55.267334,0.095458984,0.46826172,-0.19140625,-0.2915039,-0.3218994,0.21496582,170
26.275635,-53.375244,35.873413,0.09375,0.4729004,-0.1875,-0.2915039,-0.3218994,0.21496582,171
